incident_id;commande_id;type_incident;gravite
I011443;CMD077513;Détérioration;Moyenne
I011444;CMD048072;Autre;Élevée
I011445;CMD050909;Perte;Moyenne
I011446;CMD003693;Retard;Faible
I011447;CMD048987;Détérioration;Élevée
I011448;CMD038136;Autre;Élevée
I011449;CMD099308;Retard;Faible
I011450;CMD008220;Retard;Élevée
I011451;CMD065370;Autre;Élevée
I011452;CMD009573;Perte;Moyenne
I011453;CMD010294;Autre;Faible
I011454;CMD056198;Autre;Élevée
I011455;CMD088085;Perte;Moyenne
I011456;CMD084567;Perte;Moyenne
I011457;CMD080262;Retard;Faible
I011458;CMD049729;Autre;Faible
I011459;CMD035021;Autre;Élevée
I011460;CMD092482;Détérioration;Faible
I011461;CMD075251;Perte;Moyenne
I011462;CMD032239;Perte;Moyenne
I011463;CMD041708;Perte;Faible
I011464;CMD003253;Autre;Moyenne
I011465;CMD075013;Retard;Élevée
I011466;CMD046299;Détérioration;Moyenne
I011467;CMD043265;Autre;Moyenne
I011468;CMD062953;Perte;Élevée
I011469;CMD084929;Perte;Élevée
I011470;CMD008625;Détérioration;Moyenne
I011471;CMD086653;Détérioration;Moyenne
I011472;CMD019968;Détérioration;Faible
I011473;CMD088296;Perte;Faible
I011474;CMD093512;Détérioration;Moyenne
I011475;CMD040577;Retard;Élevée
I011476;CMD095405;Perte;Moyenne
I011477;CMD022973;Perte;Moyenne
I011478;CMD095317;Perte;Moyenne
I011479;CMD047695;Retard;Élevée
I011480;CMD077939;Retard;Faible
I011481;CMD083165;Retard;Élevée
I011482;CMD075559;Retard;Faible
I011483;CMD046942;Perte;Faible
I011484;CMD052246;Autre;Moyenne
I011485;CMD085793;Détérioration;Moyenne
I011486;CMD084919;Détérioration;Élevée
I011487;CMD066769;Perte;Élevée
I011488;CMD001509;Autre;Élevée
I011489;CMD007969;Autre;Moyenne
I011490;CMD030119;Autre;Faible
I011491;CMD029390;Retard;Élevée
I011492;CMD098991;Perte;Moyenne
I011493;CMD049788;Détérioration;Moyenne
I011494;CMD025352;Autre;Faible
I011495;CMD022443;Détérioration;Élevée
I011496;CMD064958;Détérioration;Élevée
I011497;CMD097460;Retard;Élevée
I011498;CMD025544;Perte;Faible
I011499;CMD022771;Perte;Élevée
I011500;CMD074018;Détérioration;Moyenne
I011501;CMD098368;Détérioration;Faible
I011502;CMD098752;Autre;Faible
I011503;CMD014543;Retard;Élevée
I011504;CMD068506;Perte;Moyenne
I011505;CMD048632;Autre;Faible
I011506;CMD046648;Perte;Élevée
I011507;CMD070649;Perte;Faible
I011508;CMD020904;Détérioration;Moyenne
I011509;CMD026649;Perte;Faible
I011510;CMD033851;Perte;Élevée
I011511;CMD078705;Perte;Moyenne
I011512;CMD094761;Perte;Faible
I011513;CMD031875;Retard;Moyenne
I011514;CMD043103;Autre;Moyenne
I011515;CMD024313;Perte;Faible
I011516;CMD039896;Détérioration;Élevée
I011517;CMD065398;Perte;Moyenne
I011518;CMD094341;Retard;Faible
I011519;CMD065789;Retard;Faible
I011520;CMD024709;Autre;Élevée
I011521;CMD000871;Autre;Élevée
I011522;CMD091512;Retard;Élevée
I011523;CMD033422;Retard;Élevée
I011524;CMD095536;Autre;Moyenne
I011525;CMD072168;Autre;Moyenne
I011526;CMD097046;Retard;Moyenne
I011527;CMD084722;Détérioration;Moyenne
I011528;CMD081797;Autre;Faible
I011529;CMD047089;Retard;Moyenne
I011530;CMD017677;Perte;Faible
I011531;CMD062315;Autre;Moyenne
I011532;CMD061059;Retard;Élevée
I011533;CMD032037;Perte;Élevée
I011534;CMD053200;Détérioration;Faible
I011535;CMD049851;Perte;Faible
I011536;CMD026195;Retard;Faible
I011537;CMD029641;Perte;Faible
I011538;CMD040913;Perte;Moyenne
I011539;CMD043711;Perte;Moyenne
I011540;CMD065961;Retard;Moyenne
I011541;CMD097286;Autre;Moyenne
I011542;CMD083778;Détérioration;Élevée
I011543;CMD050761;Autre;Moyenne
I011544;CMD011999;Détérioration;Faible
I011545;CMD039258;Retard;Moyenne
I011546;CMD053355;Retard;Faible
I011547;CMD034218;Autre;Faible
I011548;CMD091211;Retard;Faible
I011549;CMD067931;Autre;Moyenne
I011550;CMD017893;Autre;Faible
I011551;CMD009665;Détérioration;Élevée
I011552;CMD063822;Autre;Moyenne
I011553;CMD004968;Retard;Élevée
I011554;CMD090103;Retard;Élevée
I011555;CMD064975;Autre;Faible
I011556;CMD051190;Détérioration;Élevée
I011557;CMD027466;Autre;Moyenne
I011558;CMD005985;Détérioration;Faible
I011559;CMD067167;Autre;Élevée
I011560;CMD046586;Détérioration;Faible
I011561;CMD025265;Retard;Élevée
I011562;CMD050281;Autre;Moyenne
I011563;CMD016555;Retard;Moyenne
I011564;CMD026881;Détérioration;Faible
I011565;CMD072520;Perte;Élevée
I011566;CMD092215;Retard;Élevée
I011567;CMD009370;Autre;Faible
I011568;CMD002548;Perte;Moyenne
I011569;CMD035859;Autre;Faible
I011570;CMD044310;Autre;Élevée
I011571;CMD068052;Détérioration;Faible
I011572;CMD015392;Retard;Moyenne
I011573;CMD056821;Perte;Faible
I011574;CMD093127;Détérioration;Élevée
I011575;CMD054252;Autre;Moyenne
I011576;CMD033200;Retard;Élevée
I011577;CMD022123;Détérioration;Faible
I011578;CMD013788;Retard;Élevée
I011579;CMD026195;Autre;Faible
I011580;CMD065028;Autre;Élevée
I011581;CMD013554;Autre;Moyenne
I011582;CMD014999;Autre;Élevée
I011583;CMD064722;Retard;Moyenne
I011584;CMD016670;Retard;Moyenne
I011585;CMD004016;Détérioration;Faible
I011586;CMD033121;Détérioration;Moyenne
I011587;CMD044989;Autre;Faible
I011588;CMD043712;Retard;Élevée
I011589;CMD099347;Détérioration;Élevée
I011590;CMD027329;Retard;Faible
I011591;CMD007576;Autre;Moyenne
I011592;CMD031290;Retard;Moyenne
I011593;CMD098201;Perte;Faible
I011594;CMD045510;Retard;Faible
I011595;CMD028937;Autre;Moyenne
I011596;CMD051952;Détérioration;Moyenne
I011597;CMD035931;Détérioration;Moyenne
I011598;CMD009293;Retard;Faible
I011599;CMD012305;Perte;Moyenne
I011600;CMD018235;Détérioration;Élevée
I011601;CMD000276;Autre;Moyenne
I011602;CMD055789;Autre;Faible
I011603;CMD050028;Retard;Moyenne
I011604;CMD084665;Détérioration;Moyenne
I011605;CMD073045;Perte;Élevée
I011606;CMD058955;Perte;Élevée
I011607;CMD073005;Détérioration;Faible
I011608;CMD026632;Autre;Élevée
I011609;CMD065900;Perte;Faible
I011610;CMD073147;Autre;Faible
I011611;CMD094518;Perte;Faible
I011612;CMD027388;Perte;Élevée
I011613;CMD090600;Perte;Élevée
I011614;CMD097340;Détérioration;Faible
I011615;CMD071024;Autre;Moyenne
I011616;CMD028573;Détérioration;Moyenne
I011617;CMD017432;Détérioration;Élevée
I011618;CMD018166;Retard;Faible
I011619;CMD080453;Retard;Élevée
I011620;CMD039556;Détérioration;Moyenne
I011621;CMD075543;Autre;Élevée
I011622;CMD073260;Retard;Moyenne
I011623;CMD060466;Détérioration;Faible
I011624;CMD043541;Perte;Élevée
I011625;CMD060618;Détérioration;Moyenne
I011626;CMD030842;Perte;Élevée
I011627;CMD055522;Autre;Faible
I011628;CMD008450;Retard;Élevée
I011629;CMD048778;Détérioration;Élevée
I011630;CMD066003;Autre;Moyenne
I011631;CMD003180;Autre;Faible
I011632;CMD062918;Autre;Élevée
I011633;CMD075177;Autre;Faible
I011634;CMD059525;Détérioration;Élevée
I011635;CMD094229;Autre;Élevée
I011636;CMD085589;Perte;Moyenne
I011637;CMD042020;Perte;Moyenne
I011638;CMD070424;Perte;Élevée
I011639;CMD010370;Autre;Élevée
I011640;CMD068285;Détérioration;Moyenne
I011641;CMD070810;Détérioration;Faible
I011642;CMD093859;Perte;Moyenne
I011643;CMD008180;Retard;Moyenne
I011644;CMD001345;Perte;Faible
I011645;CMD099612;Autre;Faible
I011646;CMD054280;Autre;Faible
I011647;CMD055459;Perte;Moyenne
I011648;CMD031575;Perte;Faible
I011649;CMD008088;Détérioration;Élevée
I011650;CMD088450;Perte;Élevée
I011651;CMD053852;Autre;Moyenne
I011652;CMD016002;Perte;Moyenne
I011653;CMD041829;Perte;Moyenne
I011654;CMD084877;Détérioration;Faible
I011655;CMD008055;Perte;Moyenne
I011656;CMD011136;Retard;Moyenne
I011657;CMD085986;Autre;Moyenne
I011658;CMD075898;Détérioration;Moyenne
I011659;CMD043323;Perte;Élevée
I011660;CMD095573;Détérioration;Élevée
I011661;CMD007947;Détérioration;Moyenne
I011662;CMD015148;Détérioration;Élevée
I011663;CMD046409;Perte;Moyenne
I011664;CMD047719;Retard;Élevée
I011665;CMD082352;Perte;Moyenne
I011666;CMD000762;Autre;Moyenne
I011667;CMD072149;Retard;Élevée
I011668;CMD059775;Perte;Faible
I011669;CMD015316;Perte;Faible
I011670;CMD059893;Autre;Faible
I011671;CMD066931;Autre;Moyenne
I011672;CMD059043;Autre;Élevée
I011673;CMD068136;Détérioration;Moyenne
I011674;CMD078419;Autre;Moyenne
I011675;CMD081694;Détérioration;Moyenne
I011676;CMD018883;Détérioration;Faible
I011677;CMD043379;Détérioration;Élevée
I011678;CMD098590;Détérioration;Faible
I011679;CMD045751;Perte;Moyenne
I011680;CMD087278;Perte;Faible
I011681;CMD063882;Autre;Élevée
I011682;CMD078560;Détérioration;Élevée
I011683;CMD070917;Détérioration;Moyenne
I011684;CMD053708;Autre;Faible
I011685;CMD001367;Détérioration;Moyenne
I011686;CMD004940;Retard;Faible
I011687;CMD002116;Retard;Faible
I011688;CMD073364;Détérioration;Élevée
I011689;CMD018275;Retard;Élevée
I011690;CMD011183;Perte;Faible
I011691;CMD087254;Retard;Moyenne
I011692;CMD094901;Autre;Moyenne
I011693;CMD007353;Perte;Moyenne
I011694;CMD063359;Détérioration;Moyenne
I011695;CMD013725;Perte;Moyenne
I011696;CMD089394;Autre;Faible
I011697;CMD061236;Perte;Moyenne
I011698;CMD072206;Détérioration;Élevée
I011699;CMD025775;Retard;Faible
I011700;CMD018429;Retard;Moyenne
I011701;CMD008411;Retard;Moyenne
I011702;CMD058401;Perte;Moyenne
I011703;CMD046711;Perte;Élevée
I011704;CMD048861;Autre;Élevée
I011705;CMD021119;Retard;Élevée
I011706;CMD023557;Détérioration;Élevée
I011707;CMD029881;Détérioration;Moyenne
I011708;CMD057755;Autre;Moyenne
I011709;CMD084575;Autre;Élevée
I011710;CMD009391;Détérioration;Moyenne
I011711;CMD012645;Autre;Élevée
I011712;CMD088551;Perte;Faible
I011713;CMD004569;Détérioration;Élevée
I011714;CMD042721;Retard;Faible
I011715;CMD009603;Détérioration;Faible
I011716;CMD055630;Perte;Élevée
I011717;CMD018147;Perte;Faible
I011718;CMD056483;Perte;Moyenne
I011719;CMD090669;Détérioration;Moyenne
I011720;CMD073658;Autre;Élevée
I011721;CMD085819;Détérioration;Faible
I011722;CMD033562;Détérioration;Moyenne
I011723;CMD094451;Autre;Moyenne
I011724;CMD059964;Autre;Moyenne
I011725;CMD021132;Retard;Élevée
I011726;CMD006153;Autre;Moyenne
I011727;CMD081024;Retard;Élevée
I011728;CMD098182;Autre;Élevée
I011729;CMD057896;Détérioration;Élevée
I011730;CMD041615;Détérioration;Faible
I011731;CMD068376;Retard;Élevée
I011732;CMD066638;Perte;Moyenne
I011733;CMD087943;Détérioration;Moyenne
I011734;CMD023017;Détérioration;Moyenne
I011735;CMD031703;Perte;Moyenne
I011736;CMD053221;Autre;Faible
I011737;CMD018364;Autre;Élevée
I011738;CMD026679;Perte;Faible
I011739;CMD000156;Autre;Moyenne
I011740;CMD015227;Perte;Faible
I011741;CMD075076;Retard;Faible
I011742;CMD028312;Perte;Élevée
I011743;CMD027775;Perte;Moyenne
I011744;CMD080974;Perte;Moyenne
I011745;CMD002437;Détérioration;Élevée
I011746;CMD023256;Détérioration;Faible
I011747;CMD086935;Détérioration;Faible
I011748;CMD026574;Détérioration;Faible
I011749;CMD055275;Perte;Élevée
I011750;CMD067586;Retard;Moyenne
I011751;CMD047484;Perte;Élevée
I011752;CMD049324;Retard;Élevée
I011753;CMD088183;Détérioration;Moyenne
I011754;CMD034981;Détérioration;Faible
I011755;CMD070384;Perte;Élevée
I011756;CMD022702;Retard;Moyenne
I011757;CMD052328;Autre;Moyenne
I011758;CMD096154;Autre;Élevée
I011759;CMD094826;Détérioration;Élevée
I011760;CMD034211;Retard;Faible
I011761;CMD081032;Détérioration;Faible
I011762;CMD068328;Détérioration;Élevée
I011763;CMD056407;Autre;Faible
I011764;CMD043476;Détérioration;Faible
I011765;CMD007110;Détérioration;Élevée
I011766;CMD036417;Détérioration;Élevée
I011767;CMD054293;Retard;Élevée
I011768;CMD093986;Détérioration;Moyenne
I011769;CMD072479;Perte;Élevée
I011770;CMD068835;Retard;Faible
I011771;CMD062394;Détérioration;Moyenne
I011772;CMD032991;Détérioration;Moyenne
I011773;CMD058931;Perte;Faible
I011774;CMD084506;Autre;Moyenne
I011775;CMD053932;Autre;Faible
I011776;CMD078578;Retard;Élevée
I011777;CMD017424;Détérioration;Élevée
I011778;CMD019493;Perte;Faible
I011779;CMD075300;Détérioration;Moyenne
I011780;CMD018207;Retard;Élevée
I011781;CMD091663;Retard;Élevée
I011782;CMD017181;Retard;Élevée
I011783;CMD031756;Autre;Élevée
I011784;CMD045878;Retard;Faible
I011785;CMD069956;Autre;Élevée
I011786;CMD070283;Détérioration;Élevée
I011787;CMD028604;Perte;Élevée
I011788;CMD079328;Autre;Moyenne
I011789;CMD058878;Perte;Élevée
I011790;CMD029385;Perte;Élevée
I011791;CMD099011;Autre;Élevée
I011792;CMD087188;Autre;Faible
I011793;CMD048282;Autre;Faible
I011794;CMD062345;Détérioration;Élevée
I011795;CMD019591;Autre;Faible
I011796;CMD033028;Perte;Faible
I011797;CMD058247;Autre;Moyenne
I011798;CMD005102;Autre;Moyenne
I011799;CMD092075;Autre;Moyenne
I011800;CMD011550;Autre;Moyenne
I011801;CMD025074;Perte;Moyenne
I011802;CMD015709;Détérioration;Élevée
I011803;CMD046845;Détérioration;Moyenne
I011804;CMD075441;Autre;Faible
I011805;CMD089062;Autre;Élevée
I011806;CMD004912;Autre;Moyenne
I011807;CMD089953;Retard;Moyenne
I011808;CMD029607;Détérioration;Moyenne
I011809;CMD047352;Perte;Faible
I011810;CMD049539;Retard;Faible
I011811;CMD057193;Perte;Moyenne
I011812;CMD007764;Détérioration;Faible
I011813;CMD023908;Autre;Moyenne
I011814;CMD065893;Perte;Faible
I011815;CMD069749;Détérioration;Faible
I011816;CMD018049;Perte;Élevée
I011817;CMD084461;Retard;Élevée
I011818;CMD087589;Perte;Faible
I011819;CMD072651;Détérioration;Élevée
I011820;CMD036722;Perte;Moyenne
I011821;CMD058435;Perte;Élevée
I011822;CMD075595;Détérioration;Faible
I011823;CMD016665;Perte;Élevée
I011824;CMD031655;Perte;Faible
I011825;CMD074292;Autre;Élevée
I011826;CMD031770;Autre;Faible
I011827;CMD001767;Retard;Moyenne
I011828;CMD081472;Autre;Élevée
I011829;CMD014986;Retard;Moyenne
I011830;CMD074018;Autre;Moyenne
I011831;CMD060378;Détérioration;Faible
I011832;CMD050434;Perte;Élevée
I011833;CMD064535;Autre;Moyenne
I011834;CMD005206;Autre;Élevée
I011835;CMD099078;Retard;Élevée
I011836;CMD015159;Perte;Faible
I011837;CMD081707;Autre;Faible
I011838;CMD045959;Autre;Faible
I011839;CMD005648;Détérioration;Faible
I011840;CMD019199;Détérioration;Faible
I011841;CMD078570;Autre;Élevée
I011842;CMD060185;Retard;Faible
I011843;CMD014711;Détérioration;Moyenne
I011844;CMD050063;Perte;Moyenne
I011845;CMD085496;Retard;Faible
I011846;CMD029554;Retard;Moyenne
I011847;CMD003044;Autre;Moyenne
I011848;CMD028959;Retard;Élevée
I011849;CMD023303;Perte;Élevée
I011850;CMD003196;Détérioration;Faible
I011851;CMD018969;Perte;Faible
I011852;CMD081133;Détérioration;Faible
I011853;CMD091634;Retard;Élevée
I011854;CMD024766;Perte;Faible
I011855;CMD075587;Autre;Moyenne
I011856;CMD032085;Autre;Moyenne
I011857;CMD067941;Retard;Faible
I011858;CMD090620;Autre;Moyenne
I011859;CMD025350;Perte;Faible
I011860;CMD029277;Retard;Moyenne
I011861;CMD095187;Perte;Moyenne
I011862;CMD008278;Autre;Élevée
I011863;CMD012899;Autre;Élevée
I011864;CMD055044;Autre;Élevée
I011865;CMD043596;Perte;Faible
I011866;CMD044520;Détérioration;Élevée
I011867;CMD008595;Détérioration;Faible
I011868;CMD051724;Détérioration;Élevée
I011869;CMD038299;Autre;Moyenne
I011870;CMD034408;Autre;Faible
I011871;CMD022335;Retard;Moyenne
I011872;CMD001153;Autre;Élevée
I011873;CMD033575;Perte;Élevée
I011874;CMD060497;Autre;Moyenne
I011875;CMD020932;Retard;Faible
I011876;CMD096647;Autre;Moyenne
I011877;CMD027458;Perte;Faible
I011878;CMD081046;Retard;Élevée
I011879;CMD085535;Autre;Faible
I011880;CMD080080;Détérioration;Moyenne
I011881;CMD094947;Autre;Faible
I011882;CMD042856;Retard;Faible
I011883;CMD027179;Autre;Moyenne
I011884;CMD065071;Retard;Élevée
I011885;CMD013133;Perte;Élevée
I011886;CMD086973;Perte;Moyenne
I011887;CMD090380;Retard;Faible
I011888;CMD095418;Autre;Faible
I011889;CMD088648;Détérioration;Faible
I011890;CMD037578;Retard;Faible
I011891;CMD016531;Perte;Moyenne
I011892;CMD023555;Retard;Élevée
I011893;CMD036240;Détérioration;Élevée
I011894;CMD011447;Perte;Élevée
I011895;CMD059084;Retard;Moyenne
I011896;CMD057285;Retard;Faible
I011897;CMD088012;Autre;Faible
I011898;CMD027401;Perte;Élevée
I011899;CMD042178;Retard;Élevée
I011900;CMD020830;Perte;Faible
I011901;CMD027555;Perte;Faible
I011902;CMD055717;Détérioration;Élevée
I011903;CMD069383;Retard;Moyenne
I011904;CMD070567;Détérioration;Moyenne
I011905;CMD069477;Perte;Élevée
I011906;CMD080172;Retard;Élevée
I011907;CMD001149;Autre;Moyenne
I011908;CMD007977;Retard;Faible
I011909;CMD073952;Autre;Élevée
I011910;CMD044211;Perte;Faible
I011911;CMD027132;Retard;Faible
I011912;CMD042426;Autre;Faible
I011913;CMD031870;Retard;Élevée
I011914;CMD008795;Autre;Moyenne
I011915;CMD067903;Détérioration;Élevée
I011916;CMD058461;Autre;Faible
I011917;CMD001073;Détérioration;Moyenne
I011918;CMD041981;Autre;Faible
I011919;CMD001706;Détérioration;Élevée
I011920;CMD055372;Détérioration;Moyenne
I011921;CMD045270;Autre;Élevée
I011922;CMD048082;Retard;Élevée
I011923;CMD086143;Autre;Faible
I011924;CMD041297;Retard;Élevée
I011925;CMD093074;Retard;Moyenne
I011926;CMD057961;Perte;Moyenne
I011927;CMD001571;Retard;Faible
I011928;CMD050199;Retard;Élevée
I011929;CMD001246;Retard;Moyenne
I011930;CMD076258;Perte;Faible
I011931;CMD037111;Retard;Moyenne
I011932;CMD078194;Détérioration;Moyenne
I011933;CMD076701;Perte;Faible
I011934;CMD046576;Autre;Faible
I011935;CMD013165;Retard;Faible
I011936;CMD014999;Autre;Faible
I011937;CMD021286;Retard;Moyenne
I011938;CMD085207;Perte;Moyenne
I011939;CMD099189;Perte;Faible
I011940;CMD088096;Perte;Moyenne
I011941;CMD021824;Détérioration;Élevée
I011942;CMD017461;Perte;Élevée
I011943;CMD012780;Retard;Faible
I011944;CMD092027;Perte;Moyenne
I011945;CMD072357;Perte;Moyenne
I011946;CMD097234;Détérioration;Élevée
I011947;CMD026189;Retard;Moyenne
I011948;CMD058351;Perte;Faible
I011949;CMD028397;Retard;Faible
I011950;CMD007621;Autre;Élevée
I011951;CMD006023;Détérioration;Faible
I011952;CMD057912;Détérioration;Moyenne
I011953;CMD076887;Autre;Moyenne
I011954;CMD078309;Perte;Moyenne
I011955;CMD097064;Autre;Moyenne
I011956;CMD013774;Détérioration;Faible
I011957;CMD009903;Perte;Élevée
I011958;CMD050207;Autre;Faible
I011959;CMD029562;Détérioration;Faible
I011960;CMD025256;Perte;Moyenne
I011961;CMD042552;Perte;Faible
I011962;CMD096951;Perte;Faible
I011963;CMD046600;Autre;Faible
I011964;CMD077073;Détérioration;Faible
I011965;CMD018013;Autre;Faible
I011966;CMD099097;Détérioration;Moyenne
I011967;CMD086692;Détérioration;Moyenne
I011968;CMD058823;Détérioration;Moyenne
I011969;CMD070138;Détérioration;Moyenne
I011970;CMD029420;Retard;Élevée
I011971;CMD022093;Autre;Faible
I011972;CMD004796;Détérioration;Moyenne
I011973;CMD056879;Détérioration;Élevée
I011974;CMD039222;Détérioration;Élevée
I011975;CMD013355;Autre;Élevée
I011976;CMD022871;Autre;Élevée
I011977;CMD026830;Perte;Moyenne
I011978;CMD016469;Détérioration;Élevée
I011979;CMD008174;Perte;Moyenne
I011980;CMD010957;Retard;Faible
I011981;CMD072009;Détérioration;Faible
I011982;CMD062136;Retard;Élevée
I011983;CMD049298;Perte;Élevée
I011984;CMD000820;Retard;Élevée
I011985;CMD085791;Autre;Élevée
